post_id,user_id,timestamp,parent_id,parent_user_id,parent_bloc,bloc,ideology,candidate,frame,strategy,emotion,sentiment,adversary_target,text,is_attack,is_reply,thread_depth,comment_position,time_of_day,day_of_week,is_weekend,campaign_phase,pre_first_round
post_001925,user_00754,2025-09-26,,,,Left,-1.0,Kast,corruption,attack,fear,negative,government,Stop government immediately! You don't understand reality. | Kast must be stopped! | corruption scandal | worried concerned terrified,1,0,0,0,0,4,0,pre-break,1
reply_001926,user_03148,2025-09-26,post_001921,user_01906,Left,Right-Traditional,0.581308427653339,,economy,call-to-action,joy,positive,judiciary,Support judiciary now! | economy jobs inflation | great excellent fantastic,0,1,1,0,0,4,0,pre-break,1
post_001928,user_03362,2025-09-26,,,,Right-Radical-Conservative,0.8616250711671474,Matthei,constitution/process,info-sharing,disgust,negative,migrants,Update on migrants's position. | Matthei must act! | constitution process democracy | disgusting appalling repulsive,0,0,0,0,0,4,0,pre-break,1
post_001930,user_02543,2025-09-26,,,,Left,0.33484257494909864,,immigration,attack,hope,positive,the right,the right represents everything wrong. LOL at their agenda. | immigration borders | hope optimistic confident,1,0,0,0,0,4,0,pre-break,1
reply_001931,user_01667,2025-09-26,post_001794,user_03340,Right-Radical-Conservative,Right-Traditional,0.6032793335573158,,economy,defense,anger,negative,judiciary,Join our side in supporting judiciary. They have the evidence. | economy jobs inflation | outrage furious,0,1,1,0,0,4,0,pre-break,1
post_001933,user_03163,2025-09-26,,,,Right-Radical-Conservative,0.6632858843693055,,constitution/process,attack,contempt,negative,none,Stop none immediately! You don't understand reality. | constitution process democracy | contemptible beneath us,1,0,0,0,0,4,0,pre-break,1
reply_001934,user_01341,2025-09-26,post_001923,user_03466,Right-Libertarian,Right-Radical-Conservative,0.6933045159575781,Jara,corruption,ridicule,disgust,negative,media,"Yeah right, media knows what they're doing. Sure. | Jara must act! | corruption scandal | disgusting appalling repulsive",0,1,1,0,0,4,0,pre-break,1
reply_001935,user_03325,2025-09-26,post_001933,user_03163,Right-Radical-Conservative,Right-Traditional,-0.6199563218322652,Jara,democracy/institutions,attack,anger,negative,judiciary,Stop judiciary immediately! You don't understand reality. | Jara must be stopped! | democracy institutions | outrage furious enraged,1,1,1,0,0,4,0,pre-break,1
reply_001936,user_03086,2025-09-26,post_001783,user_03402,Right-Radical-Conservative,Right-Traditional,0.2520631128263976,,security/crime,attack,sadness,negative,traitors within right,traitors within right is destroying our country! Cope harder. | security violence crime,1,1,1,1,0,4,0,pre-break,1
reply_001937,user_02996,2025-09-26,reply_001892,user_03531,Right-Radical-Conservative,Right-Traditional,0.650099206505147,Kast,immigration,attack,contempt,negative,judiciary,We cannot allow judiciary to continue this madness. You people are pathetic. | Kast must be stopped! | immigration borders | contemptible beneath us,1,1,2,0,0,4,0,pre-break,1
reply_001938,user_04135,2025-09-26,post_001839,user_04780,Left,Left,-1.0,Matthei,immigration,defense,joy,positive,elites,We must support elites because they fight for our side. | Support Matthei! | immigration borders | great excellent fantastic,0,1,1,0,0,4,0,pre-break,1
post_001940,user_03356,2025-09-26,,,,Left,1.0,Jara,immigration,attack,disgust,negative,PC,PC must be defeated. Their supporters are delusional. | Jara must be stopped! | immigration borders | disgusting appalling repulsive,1,0,0,0,0,4,0,pre-break,1
reply_001941,user_01426,2025-09-26,reply_001913,user_02801,Right-Libertarian,Right-Traditional,1.0,Matthei,constitution/process,info-sharing,sadness,negative,police,Here's what police said about this issue. | Matthei must act! | constitution process democracy | sad disappointed devastated,0,1,3,0,0,4,0,pre-break,1
reply_001942,user_02650,2025-09-26,reply_001926,user_03148,Right-Traditional,Right-Traditional,0.38935156315951575,Kast,immigration,defense,hope,positive,PC,Join our side in supporting PC. They have the evidence. | Support Kast! | immigration borders,0,1,2,0,0,4,0,pre-break,1
post_001944,user_04165,2025-09-26,,,,Right-Radical-Conservative,0.7558206044876701,Jara,corruption,info-sharing,joy,positive,police,Here's what police said about this issue. | Jara must act! | corruption scandal | great excellent fantastic,0,0,0,0,0,4,0,pre-break,1
reply_001945,user_03274,2025-09-26,post_001923,user_03466,Right-Libertarian,Right-Libertarian,-0.3612498751570489,,corruption,info-sharing,anger,negative,elites,Here's what elites said about this issue. | corruption scandal | outrage furious,0,1,1,1,0,4,0,pre-break,1
post_001947,user_01695,2025-09-26,,,,Right-Libertarian,0.7090053759016793,Kast,immigration,defense,pride,positive,judiciary,Support judiciary - they represent our values and our movement. | Support Kast! | immigration borders,0,0,0,0,0,4,0,pre-break,1
reply_001948,user_01594,2025-09-26,post_001839,user_04780,Left,Right-Libertarian,-0.4503063921154482,,culture/values,ridicule,disgust,negative,media,"media is a joke, honestly. /s They're so serious. | values family tradition | disgusting appalling repulsive",0,1,1,1,0,4,0,pre-break,1
reply_001949,user_03568,2025-09-26,post_001799,user_04884,Right-Radical-Conservative,Right-Radical-Conservative,0.8098092230652431,Kast,economy,defense,hope,positive,traitors within right,Stand with traitors within right! Our side needs unity against these attacks. | Support Kast! | economy jobs inflation,0,1,1,1,0,4,0,pre-break,1
reply_001950,user_04840,2025-09-26,reply_001948,user_01594,Right-Libertarian,Right-Traditional,0.5659785194762417,,corruption,call-to-action,neutral,neutral,the left,Support the left now! | corruption scandal,0,1,2,0,0,4,0,pre-break,1
post_001952,user_00537,2025-09-26,,,,Right-Radical-Conservative,0.6727583649139324,,corruption,defense,pride,positive,judiciary,Support judiciary - they represent our values and our movement. | corruption scandal | proud support victory,0,0,0,0,0,4,0,pre-break,1
reply_001953,user_04919,2025-09-26,post_001841,user_01006,Right-Traditional,Right-Libertarian,0.806393660663341,Jara,corruption,ridicule,anger,negative,judiciary,judiciary is hilarious. Not. | Jara must act! | corruption scandal | outrage furious,0,1,1,0,0,4,0,pre-break,1
post_001955,user_01377,2025-09-26,,,,Left,-0.5262649457321645,Jara,security/crime,defense,pride,positive,PC,Support PC - they represent our values and our movement. | Support Jara! | security violence crime | proud support victory,0,0,0,0,0,4,0,pre-break,1
reply_001956,user_01166,2025-09-26,post_001825,user_04393,Right-Traditional,Right-Traditional,0.3453940580794594,Kaiser,democracy/institutions,defense,neutral,neutral,none,Stand with none! Our side needs unity against these attacks. | Support Kaiser! | democracy institutions,0,1,1,0,0,4,0,pre-break,1
post_001958,user_00981,2025-09-26,,,,Right-Traditional,0.5427617587882126,,culture/values,info-sharing,pride,positive,judiciary,Update on judiciary's position. | values family tradition | proud support victory,0,0,0,0,0,4,0,pre-break,1
reply_001959,user_00593,2025-09-26,reply_001938,user_04135,Left,Right-Traditional,0.6468256313659551,,corruption,attack,fear,negative,the left,the left must be defeated. Their supporters are delusional. | corruption scandal,1,1,2,0,0,4,0,pre-break,1
post_001961,user_02944,2025-09-26,,,,Right-Traditional,0.5855675721072088,,culture/values,attack,disgust,negative,traitors within right,Stop traitors within right immediately! You don't understand reality. | values family tradition | disgusting appalling repulsive,1,0,0,0,0,4,0,pre-break,1
post_001963,user_01787,2025-09-27,,,,Right-Traditional,0.6901550675394368,Kast,culture/values,attack,hope,positive,the left,the left must be defeated. Their supporters are delusional. | Kast must be stopped! | values family tradition | hope optimistic confident,1,0,0,0,0,5,1,pre-break,1
post_001965,user_02914,2025-09-27,,,,Left,-0.5357035121656727,,security/crime,info-sharing,hope,positive,migrants,Here's what migrants said about this issue. | security violence crime | hope optimistic confident,0,0,0,0,0,5,1,pre-break,1
post_001967,user_04239,2025-09-27,,,,Left,-0.7722783281135829,Kaiser,security/crime,defense,pride,positive,the right,Join our side in supporting the right. They have the evidence. | Support Kaiser! | security violence crime | proud support victory,0,0,0,0,0,5,1,pre-break,1
reply_001968,user_02637,2025-09-27,post_001896,user_02316,Right-Radical-Conservative,Right-Traditional,0.27050191698524495,Jara,culture/values,attack,contempt,negative,traitors within right,Stop traitors within right immediately! You don't understand reality. | Jara must be stopped! | values family tradition,1,1,1,0,0,5,1,pre-break,1
post_001970,user_02578,2025-09-27,,,,Right-Traditional,0.360741284189521,Jara,democracy/institutions,defense,hope,positive,elites,Support elites - they represent our values and our movement. | Support Jara! | democracy institutions,0,0,0,0,0,5,1,pre-break,1
reply_001971,user_03528,2025-09-27,reply_001877,user_03967,Right-Traditional,Right-Libertarian,-0.7580083375338926,Kast,economy,attack,anger,negative,the left,the left must be defeated. Their supporters are delusional. | Kast must be stopped! | economy jobs inflation | outrage furious enraged,1,1,2,0,0,5,1,pre-break,1
post_001973,user_03989,2025-09-27,,,,Right-Radical-Conservative,0.18237401480089116,Kaiser,democracy/institutions,call-to-action,fear,negative,the left,Everyone needs to vote against the left. | Kaiser must act! | democracy institutions,0,0,0,0,0,5,1,pre-break,1
post_001975,user_00673,2025-09-27,,,,Left,-0.6426088291396582,Matthei,culture/values,info-sharing,joy,positive,the right,Here's what the right said about this issue. | Matthei must act! | values family tradition | great excellent fantastic,0,0,0,0,0,5,1,pre-break,1
reply_001976,user_04184,2025-09-27,post_001961,user_02944,Right-Traditional,Right-Traditional,0.733121630175027,,corruption,ridicule,contempt,negative,media,"Yeah right, media knows what they're doing. Sure. | corruption scandal | contemptible beneath us",0,1,1,0,0,5,1,pre-break,1
post_001978,user_04923,2025-09-27,,,,Right-Traditional,-0.5176281710286548,,economy,ridicule,anger,negative,PC,"PC is a joke, honestly. /s They're so serious. | economy jobs inflation | outrage furious",0,0,0,0,0,5,1,pre-break,1
reply_001979,user_02401,2025-09-28,post_001915,user_00974,Right-Radical-Conservative,Right-Libertarian,0.9963202805302701,Kast,culture/values,defense,pride,positive,PC,PC is right. Evidence shows they're doing what's needed. | Support Kast! | values family tradition | proud support victory,0,1,1,0,0,6,1,pre-break,1
post_001981,user_04053,2025-09-28,,,,Right-Traditional,0.48026561332258366,Kast,democracy/institutions,attack,disgust,negative,elites,Stop elites immediately! You don't understand reality. | Kast must be stopped! | democracy institutions | disgusting appalling repulsive,1,0,0,0,0,6,1,pre-break,1
reply_001982,user_00890,2025-09-28,post_001940,user_03356,Left,Right-Radical-Conservative,-0.5554346210028975,Jara,economy,attack,anger,negative,the left,We cannot allow the left to continue this madness. You people are pathetic. | Jara must be stopped! | economy jobs inflation | outrage furious enraged,1,1,1,0,0,6,1,pre-break,1
reply_001983,user_00079,2025-09-28,post_001955,user_01377,Left,Left,-0.9135240858765188,Kaiser,economy,info-sharing,neutral,neutral,the right,Update on the right's position. | Kaiser must act! | economy jobs inflation,0,1,1,0,0,6,1,pre-break,1
post_001985,user_02074,2025-09-28,,,,Right-Libertarian,0.9150720352153613,Matthei,culture/values,ridicule,disgust,negative,the right,the right is hilarious. Not. | Matthei must act! | values family tradition | disgusting appalling repulsive,0,0,0,0,0,6,1,pre-break,1
reply_001986,user_03265,2025-09-28,post_001958,user_00981,Right-Traditional,Right-Libertarian,0.634445784476857,,immigration,attack,anger,negative,traitors within right,traitors within right is destroying our country! Cope harder. | immigration borders,1,1,1,0,0,6,1,pre-break,1
post_001988,user_02253,2025-09-28,,,,Right-Traditional,0.6611817127851414,,constitution/process,ridicule,contempt,negative,the left,the left is hilarious. Not. | constitution process democracy | contemptible beneath us,0,0,0,0,0,6,1,pre-break,1
reply_001989,user_03708,2025-09-28,reply_001871,user_01247,Left,Right-Radical-Conservative,0.5521146412060972,,culture/values,attack,disgust,negative,the left,Stop the left immediately! You don't understand reality. | values family tradition | disgusting appalling repulsive,1,1,4,0,0,6,1,pre-break,1
post_001991,user_03795,2025-09-28,,,,Right-Traditional,0.5109278883290076,Jara,immigration,identity-boundary,hope,positive,the right,"This is about our values, not the right's agenda. | Jara must act! | immigration borders",0,0,0,0,0,6,1,pre-break,1
reply_001992,user_02357,2025-09-28,post_001940,user_03356,Left,Right-Libertarian,0.6943709776402994,Jara,corruption,attack,fear,negative,the left,We cannot allow the left to continue this madness. You people are pathetic. | Jara must be stopped! | corruption scandal | worried concerned terrified,1,1,1,1,0,6,1,pre-break,1
reply_001993,user_03454,2025-09-28,post_001898,user_04747,Left,Left,-0.7322254973372002,Jara,culture/values,defense,disgust,negative,elites,Join our side in supporting elites. They have the evidence. | Support Jara! | values family tradition | disgusting appalling repulsive,0,1,1,0,0,6,1,pre-break,1
post_001995,user_03284,2025-09-28,,,,Right-Radical-Conservative,0.4278379701643396,,constitution/process,defense,hope,positive,judiciary,We must support judiciary because they fight for our side. | constitution process democracy | hope optimistic confident,0,0,0,0,0,6,1,pre-break,1
reply_001996,user_04027,2025-09-28,post_001925,user_00754,Left,Right-Radical-Conservative,0.2097836867412753,Matthei,security/crime,identity-boundary,pride,positive,traitors within right,Real Chileans support traitors within right. | Matthei must act! | security violence crime,0,1,1,0,0,6,1,pre-break,1
